USeq	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Contrast	OverallContrast	Module
USeq37	2.89223038926732	3.6702115760238	3.13565131235003	1.17047822299895	0.241808572791524	1	Root_30Pi_vs_Shoot_30Pi	RootvsShoot	B
USeq37	2.89223038926732	0	3.79452862663861	0	1	1	Root_150NaCl_vs_Shoot_150NaCl	RootvsShoot	B
USeq37	2.89223038926732	1.99602955822542	3.01511709067183	0.662007311225403	0.507966536084862	0.944220149428331	Shoot_31C_vs_AgarPlant_31C	ShootvsAgar	B
USeq37	2.89223038926732	0	3.6536055503488	0	1	1	Root_200NaCl_vs_AgarPlant_200NaCl	RootvsAgar	B
USeq37	2.89223038926732	0.0330606022875663	3.2640927838824	0.0101285730757455	0.991918706094088	1	Root_50NaCl_vs_AgarPlant_50NaCl	RootvsAgar	B
USeq37	2.89223038926732	0	3.13931411473978	0	1	NA	Root_50NaCl_vs_Shoot_50NaCl	RootvsShoot	B
USeq37	2.89223038926732	2.03449863930348	3.3997792258044	0.598420810346035	0.549559183515877	1	Root_7pH_vs_Shoot_7pH	RootvsShoot	B
USeq37	2.89223038926732	1.12556578036506	3.26545603661213	0.344688695160882	0.73032841784958	1	Root_8.2pH_vs_AgarPlant_8.2pH	RootvsAgar	B
USeq37	2.89223038926732	2.94854295691895	3.07580980466835	0.958623303834901	0.33774854837709	NA	Root_10Pi_vs_Shoot_10Pi	RootvsShoot	B
USeq37	2.89223038926732	-0.051649715397107	3.14274931700669	-0.0164345641943535	0.986887705229117	1	Shoot_1000Pi_vs_AgarPlant_1000Pi	ShootvsAgar	B
USeq37	2.89223038926732	4.68588150456761	3.33784712998457	1.4038634251621	0.160359522760522	0.577971553103824	Shoot_21C_vs_AgarPlant_21C	ShootvsAgar	B
USeq37	2.89223038926732	0	3.26545603661213	0	1	1	Shoot_8.2pH_vs_AgarPlant_8.2pH	ShootvsAgar	B
USeq37	2.89223038926732	1.56106347589116	2.84591167533181	0.548528434463502	0.583329110494078	1	Root_31C_vs_Shoot_31C	RootvsShoot	B
USeq37	2.89223038926732	2.16540749569157	3.17356109649581	0.682327338232931	0.495031990146238	0.87634041498861	Shoot_10Pi_vs_AgarPlant_10Pi	ShootvsAgar	B
USeq37	2.89223038926732	0.755445534306808	3.35169517407784	0.225392076269184	0.821674275292835	1	Root_0Pi_vs_AgarPlant_0Pi	RootvsAgar	B
USeq37	2.89223038926732	0.796218931229968	3.41904316076785	0.232877706946277	0.815856369840783	1	Root_10C_vs_Shoot_10C	RootvsShoot	B
USeq37	2.89223038926732	0.0161127649219833	3.26545603661213	0.00493430771730741	0.996063008030031	1	Root_5.5pH_vs_AgarPlant_5.5pH	RootvsAgar	B
USeq37	2.89223038926732	0	3.42507266176161	0	1	1	Shoot_10C_vs_AgarPlant_10C	ShootvsAgar	B
USeq37	2.89223038926732	-0.329397301064247	3.07617406606354	-0.107080189218864	0.914725363506175	NA	Root_50Pi_vs_Shoot_50Pi	RootvsShoot	B
USeq37	2.89223038926732	0.531298460151945	3.14073787551016	0.169163579136844	0.865667976517001	1	Shoot_50NaCl_vs_AgarPlant_50NaCl	ShootvsAgar	B
USeq37	2.89223038926732	1.07541253894737	3.26545603661213	0.329329970114402	0.741906293544332	NA	Root_8.2pH_vs_Shoot_8.2pH	RootvsShoot	B
USeq38	0.589604023788675	-0.0728249560013383	16.6140016547385	-0.00438334830552805	0.996502605262075	1	Shoot_5.5pH_vs_AgarPlant_5.5pH	ShootvsAgar	B
USeq38	0.589604023788675	0	16.6148142863909	0	1	1	Shoot_100Pi_vs_AgarPlant_100Pi	ShootvsAgar	B
USeq38	0.589604023788675	0	16.6148142863909	0	1	1	Root_100Pi_vs_AgarPlant_100Pi	RootvsAgar	B
USeq38	0.589604023788675	0	16.0119352859575	0	1	1	Shoot_31C_vs_AgarPlant_31C	ShootvsAgar	B
USeq38	0.589604023788675	0	16.6148142863909	0	1	1	Root_30Pi_vs_AgarPlant_30Pi	RootvsAgar	B
USeq38	0.589604023788675	0	16.6142685502025	0	1	1	Shoot_0Pi_vs_AgarPlant_0Pi	ShootvsAgar	B
USeq38	0.589604023788675	0	17.4279394296101	0	1	1	Root_0Pi_vs_Shoot_0Pi	RootvsShoot	B
USeq38	0.589604023788675	0	17.4279397606327	0	1	1	Shoot_7pH_vs_AgarPlant_7pH	ShootvsAgar	B
USeq38	0.589604023788675	0.870109971437765	17.4265686145019	0.0499300803666928	0.960178106525339	NA	Root_10C_vs_Shoot_10C	RootvsShoot	B
USeq38	0.589604023788675	0	16.6137354274571	0	1	1	Shoot_50Pi_vs_AgarPlant_50Pi	ShootvsAgar	B
USeq38	0.589604023788675	0	18.5894449709219	0	1	1	Root_200NaCl_vs_AgarPlant_200NaCl	RootvsAgar	B
USeq38	0.589604023788675	0	16.6148142863909	0	1	1	Shoot_30Pi_vs_AgarPlant_30Pi	ShootvsAgar	B
USeq38	0.589604023788675	0	17.4279394464994	0	1	1	Shoot_100NaCl_vs_AgarPlant_100NaCl	ShootvsAgar	B
USeq38	0.589604023788675	0	18.2001146595619	0	1	1	Root_7pH_vs_AgarPlant_7pH	RootvsAgar	B
USeq38	0.589604023788675	0	16.6148142863909	0	1	NA	Root_21C_vs_Shoot_21C	RootvsShoot	B
USeq38	0.589604023788675	0.281536524936352	16.6148142863909	0.0169449095297416	0.98648056527757	1	Root_100NaCl_vs_AgarPlant_100NaCl	RootvsAgar	B
USeq38	0.589604023788675	0	17.4279397622383	0	1	1	Shoot_21C_vs_AgarPlant_21C	ShootvsAgar	B
USeq38	0.589604023788675	0	17.42687555409	0	1	1	Root_1000Pi_vs_AgarPlant_1000Pi	RootvsAgar	B
USeq38	0.589604023788675	0	17.4279397622383	0	1	1	Root_21C_vs_AgarPlant_21C	RootvsAgar	B
USeq38	0.589604023788675	-0.875470609535738	16.6140409538934	-0.0526946220949682	0.957975224020872	1	Root_5.5pH_vs_Shoot_5.5pH	RootvsShoot	B
USeq38	0.589604023788675	1.51847486455143	18.5730378605339	0.0817569465993529	0.934839993044122	1	Root_150NaCl_vs_AgarPlant_150NaCl	RootvsAgar	B
USeq38	0.589604023788675	0	16.6141900569941	0	1	1	Shoot_10Pi_vs_AgarPlant_10Pi	ShootvsAgar	B
USeq38	0.589604023788675	0	16.6148142863909	0	1	1	Root_100Pi_vs_Shoot_100Pi	RootvsShoot	B
USeq38	0.589604023788675	0	16.6148142863909	0	1	1	Root_50NaCl_vs_AgarPlant_50NaCl	RootvsAgar	B
USeq38	0.589604023788675	0	16.6141900569941	0	1	1	Root_10Pi_vs_AgarPlant_10Pi	RootvsAgar	B
USeq38	0.589604023788675	0	16.0119352859575	0	1	1	Root_31C_vs_AgarPlant_31C	RootvsAgar	B
USeq38	0.589604023788675	0	17.4274159525636	0	1	NA	Root_0Pi_vs_AgarPlant_0Pi	RootvsAgar	B
USeq38	0.589604023788675	-0.101512337504828	16.6132563726356	-0.00611032149434794	0.995124699155532	1	Root_50Pi_vs_AgarPlant_50Pi	RootvsAgar	B
USeq38	0.589604023788675	0.978230894432179	17.4279394464994	0.0561300374857951	0.955238215198242	NA	Root_100NaCl_vs_Shoot_100NaCl	RootvsShoot	B
USeq38	0.589604023788675	0	17.4279397448832	0	1	1	Shoot_150NaCl_vs_AgarPlant_150NaCl	ShootvsAgar	B
USeq38	0.589604023788675	0	16.8577718442973	0	1	1	Root_1000Pi_vs_Shoot_1000Pi	RootvsShoot	B
USeq38	0.589604023788675	0	16.6148142863909	0	1	1	Shoot_8.2pH_vs_AgarPlant_8.2pH	ShootvsAgar	B
USeq38	0.589604023788675	0	15.38263237701	0	1	1	Root_31C_vs_Shoot_31C	RootvsShoot	B
USeq38	0.589604023788675	0	16.0113011078054	0	1	NA	Root_50NaCl_vs_Shoot_50NaCl	RootvsShoot	B
USeq38	0.589604023788675	1.35312226566965	16.6133797188601	0.0814477420349053	0.93508588254481	1	Root_10C_vs_AgarPlant_10C	RootvsAgar	B
USeq38	0.589604023788675	0	16.0113011078054	0	1	1	Shoot_50NaCl_vs_AgarPlant_50NaCl	ShootvsAgar	B
USeq38	0.589604023788675	0	16.6148142863909	0	1	1	Root_30Pi_vs_Shoot_30Pi	RootvsShoot	B
USeq38	0.589604023788675	0	17.4279397448832	0	1	1	Shoot_200NaCl_vs_AgarPlant_200NaCl	ShootvsAgar	B
USeq38	0.589604023788675	0	16.0107894510362	0	1	1	Shoot_1000Pi_vs_AgarPlant_1000Pi	ShootvsAgar	B
USeq38	0.589604023788675	0	19.308642604289	0	1	1	Root_200NaCl_vs_Shoot_200NaCl	RootvsShoot	B
USeq38	0.589604023788675	-0.948295565537077	16.6147749892905	-0.0570754383461903	0.954485101881358	1	Root_5.5pH_vs_AgarPlant_5.5pH	RootvsAgar	B
USeq38	0.589604023788675	0	16.6148142863909	0	1	NA	Root_10Pi_vs_Shoot_10Pi	RootvsShoot	B
USeq38	0.589604023788675	0	16.6148142863909	0	1	1	Root_8.2pH_vs_AgarPlant_8.2pH	RootvsAgar	B
USeq38	0.589604023788675	1.56621491928209	19.3038591261784	0.0811348087988331	0.935334743511068	1	Root_150NaCl_vs_Shoot_150NaCl	RootvsShoot	B
USeq38	0.589604023788675	0	17.4279397606327	0	1	1	Root_7pH_vs_Shoot_7pH	RootvsShoot	B
USeq38	0.589604023788675	0.490170484231241	16.6143352616053	0.0295028646354569	0.976463534288677	NA	Root_50Pi_vs_Shoot_50Pi	RootvsShoot	B
USeq38	0.589604023788675	0	16.6148142863909	0	1	NA	Root_8.2pH_vs_Shoot_8.2pH	RootvsShoot	B
USeq38	0.589604023788675	0	17.4279397622383	0	1	1	Shoot_10C_vs_AgarPlant_10C	ShootvsAgar	B
USeq39	1789.30733917824	0.247142594213859	0.340524145979901	0.725771129981622	0.467979088087252	0.891388739213813	Root_150NaCl_vs_AgarPlant_150NaCl	RootvsAgar	C
USeq39	1789.30733917824	-0.549734619797446	0.304736395282886	-1.80396771868069	0.0712363677211276	0.220978120277784	Shoot_5.5pH_vs_AgarPlant_5.5pH	ShootvsAgar	C
USeq39	1789.30733917824	1.63498015936907	0.305746083241391	5.34750974415012	8.9172612303072e-08	9.0361580467113e-07	Shoot_50Pi_vs_AgarPlant_50Pi	ShootvsAgar	C
USeq39	1789.30733917824	0.83567360061079	0.305503930673918	2.7353939399973	0.00623056610907188	0.0227688621926789	Root_30Pi_vs_AgarPlant_30Pi	RootvsAgar	C
USeq39	1789.30733917824	-1.42013042326165	0.305109255863607	-4.65449800676151	3.24770978779559e-06	1.64625289243431e-05	Root_50NaCl_vs_AgarPlant_50NaCl	RootvsAgar	C
USeq39	1789.30733917824	-1.41020576369739	0.319764337232886	-4.41014084278676	1.03303408424755e-05	0.000468308784858887	Root_0Pi_vs_Shoot_0Pi	RootvsShoot	C
USeq39	1789.30733917824	-0.127749796828321	0.320564109740815	-0.398515594685914	0.690250165335762	1	Root_0Pi_vs_AgarPlant_0Pi	RootvsAgar	C
USeq39	1789.30733917824	-1.1967367195858	0.305041416599346	-3.9231942105673	8.7382654931853e-05	0.00801007670208653	Root_5.5pH_vs_Shoot_5.5pH	RootvsShoot	C
USeq39	1789.30733917824	-0.367414023999404	0.319546343057628	-1.14979886949651	0.250226720985774	0.476622325687189	Shoot_7pH_vs_AgarPlant_7pH	ShootvsAgar	C
USeq39	1789.30733917824	1.59966821150464	0.305300744772612	5.23964726223014	1.60883818555839e-07	1.62121386390884e-06	Shoot_30Pi_vs_AgarPlant_30Pi	ShootvsAgar	C
USeq39	1789.30733917824	0.416167268043008	0.320914756875693	1.29681561575622	0.194694636378522	0.493689970816965	Root_1000Pi_vs_AgarPlant_1000Pi	RootvsAgar	C
USeq39	1789.30733917824	-0.805099852269796	0.319683280855766	-2.51842964735162	0.0117879430135192	0.0554284128933561	Root_21C_vs_AgarPlant_21C	RootvsAgar	C
USeq39	1789.30733917824	0.49232357890678	0.305690090621643	1.61053169209903	0.107281832515182	0.286735079631486	Root_10C_vs_AgarPlant_10C	RootvsAgar	C
USeq39	1789.30733917824	0.803314187976228	0.293490447689963	2.73710505503345	0.00619824956539176	0.0238859373495585	Shoot_31C_vs_AgarPlant_31C	ShootvsAgar	C
USeq39	1789.30733917824	-1.23353235949987	0.294281872687548	-4.19166953178107	2.76909151134342e-05	0.000144844786747194	Shoot_50NaCl_vs_AgarPlant_50NaCl	ShootvsAgar	C
USeq39	1789.30733917824	-0.674354038148278	0.305225429630182	-2.20936387562904	0.0271493415628916	0.684670867212868	Root_100Pi_vs_Shoot_100Pi	RootvsShoot	C
USeq39	1789.30733917824	-1.41205633857495	0.282309601374728	-5.00180061782822	5.67973148530642e-07	6.53169120810238e-05	Root_31C_vs_Shoot_31C	RootvsShoot	C
USeq39	1789.30733917824	0.920984512727041	0.305593656475819	3.01375533559191	0.00258035805735803	0.0130010348274578	Shoot_100Pi_vs_AgarPlant_100Pi	ShootvsAgar	C
USeq39	1789.30733917824	-0.608742150598724	0.2939513645679	-2.07089411370332	0.0383686923826806	0.0966891048043552	Root_31C_vs_AgarPlant_31C	RootvsAgar	C
USeq39	1789.30733917824	-0.0324986008357723	0.319406143335925	-0.101746949812399	0.918957534930854	1	Shoot_100NaCl_vs_AgarPlant_100NaCl	ShootvsAgar	C
USeq39	1789.30733917824	1.28245596686907	0.305427388190351	4.19888987188603	2.68226722830166e-05	0.000262862188373563	Shoot_0Pi_vs_AgarPlant_0Pi	ShootvsAgar	C
USeq39	1789.30733917824	-0.416331990916462	0.319432425169625	-1.3033491847153	0.192455576471564	0.492874037305225	Root_100NaCl_vs_Shoot_100NaCl	RootvsShoot	C
USeq39	1789.30733917824	-1.11824312138863	0.305069154248053	-3.66553978275817	0.000246817437548446	0.00115748867264099	Root_8.2pH_vs_AgarPlant_8.2pH	RootvsAgar	C
USeq39	1789.30733917824	-0.709633795790196	0.309563973181535	-2.29236557631999	0.021884556683371	0.859750441132432	Root_1000Pi_vs_Shoot_1000Pi	RootvsShoot	C
USeq39	1789.30733917824	-0.448830591752235	0.304607389426271	-1.47347243478764	0.140623691292709	0.350406575024455	Root_100NaCl_vs_AgarPlant_100NaCl	RootvsAgar	C
USeq39	1789.30733917824	0.818784289426651	0.31942497827911	2.56330702075279	0.0103680320190759	0.0419543621237023	Shoot_150NaCl_vs_AgarPlant_150NaCl	ShootvsAgar	C
USeq39	1789.30733917824	0.413879186507792	0.320853889035833	1.28993040337302	0.197074823445896	0.656916078152988	Root_10C_vs_Shoot_10C	RootvsShoot	C
USeq39	1789.30733917824	1.78390599415947	0.30554318921627	5.83847409178145	5.26810727846006e-09	1.38024410695654e-07	Shoot_10Pi_vs_AgarPlant_10Pi	ShootvsAgar	C
USeq39	1789.30733917824	-0.571641695212791	0.353818898634482	-1.61563358378811	0.106173558374829	1	Root_150NaCl_vs_Shoot_150NaCl	RootvsShoot	C
USeq39	1789.30733917824	-1.3259386311242	0.334107057049184	-3.96860408407657	7.22948793874565e-05	0.000347015421059791	Root_7pH_vs_AgarPlant_7pH	RootvsAgar	C
USeq39	1789.30733917824	-0.958524607124791	0.319936141779067	-2.99598726731756	0.00273557855971617	0.0835871226579941	Root_7pH_vs_Shoot_7pH	RootvsShoot	C
USeq39	1789.30733917824	-0.880657222145868	0.353850543327522	-2.48878301518033	0.0128181170523501	0.704996437879254	Root_200NaCl_vs_Shoot_200NaCl	RootvsShoot	C
USeq39	1789.30733917824	-0.784796347666771	0.30483808718061	-2.5744694664804	0.0100393947308525	0.0954958770395121	Root_21C_vs_Shoot_21C	RootvsShoot	C
USeq39	1789.30733917824	2.04712460314866	0.319461330144267	6.40805133511522	1.47391286246334e-10	1.71605568986803e-09	Shoot_200NaCl_vs_AgarPlant_200NaCl	ShootvsAgar	C
USeq39	1789.30733917824	-0.0203035046030251	0.319505150987337	-0.0635467207344955	0.949331156628943	1	Shoot_21C_vs_AgarPlant_21C	ShootvsAgar	C
USeq39	1789.30733917824	1.1258010638332	0.294925665358394	3.81723666695854	0.000134954703703814	0.000985756096619163	Shoot_1000Pi_vs_AgarPlant_1000Pi	ShootvsAgar	C
USeq39	1789.30733917824	0.246630474578763	0.305431955714348	0.807480913390154	0.419389466599456	0.784857430350411	Root_100Pi_vs_AgarPlant_100Pi	RootvsAgar	C
USeq39	1789.30733917824	0.412268685709857	0.304554094198247	1.35367966992916	0.175838596907127	0.478061185341252	Shoot_8.2pH_vs_AgarPlant_8.2pH	ShootvsAgar	C
USeq39	1789.30733917824	-0.186598063761775	0.295065378215196	-0.63239565716072	0.527128371024171	0.723002022691733	Root_50NaCl_vs_Shoot_50NaCl	RootvsShoot	C
USeq39	1789.30733917824	0.0784443923989881	0.321019085187601	0.244360525646461	0.806951611160525	1	Shoot_10C_vs_AgarPlant_10C	ShootvsAgar	C
USeq39	1789.30733917824	1.16646738100279	0.340850909479696	3.42222170620986	0.000621116447902604	0.00357141957543997	Root_200NaCl_vs_AgarPlant_200NaCl	RootvsAgar	C
USeq39	1789.30733917824	0.454414497587658	0.305769683000843	1.48613326582284	0.137243874808747	0.43503718807301	Root_10Pi_vs_AgarPlant_10Pi	RootvsAgar	C
USeq39	1789.30733917824	-1.74647133938325	0.304951261134623	-5.72705071913856	1.02191623874403e-08	2.03247785261314e-07	Root_5.5pH_vs_AgarPlant_5.5pH	RootvsAgar	C
USeq39	1789.30733917824	0.525932927379895	0.306080334315844	1.71828395494754	0.0857448345331245	0.225794730937228	Root_50Pi_vs_AgarPlant_50Pi	RootvsAgar	C
USeq39	1789.30733917824	-1.53051180709849	0.305026984236594	-5.01762757458647	5.23134626163588e-07	1.36015002802533e-05	Root_8.2pH_vs_Shoot_8.2pH	RootvsShoot	C
USeq39	1789.30733917824	-0.763994610893848	0.30497937056683	-2.50506980020943	0.0122427230184669	0.461740659031614	Root_30Pi_vs_Shoot_30Pi	RootvsShoot	C
USeq39	1789.30733917824	-1.10904723198918	0.305062663206941	-3.63547351331175	0.000277470502983147	0.00430079279623878	Root_50Pi_vs_Shoot_50Pi	RootvsShoot	C
USeq39	1789.30733917824	-1.32949149657181	0.304919298580502	-4.36014218437805	1.29977959888481e-05	0.000316279702395303	Root_10Pi_vs_Shoot_10Pi	RootvsShoot	C
USeq4	259.99475439207	-0.973615716209921	0.466949855544363	-2.08505411159169	0.0370643889903166	0.0926609724757916	Root_150NaCl_vs_AgarPlant_150NaCl	RootvsAgar	A
USeq4	259.99475439207	-0.744325405671316	0.399136638014213	-1.86483859105114	0.0622040322037729	0.175504233717788	Shoot_31C_vs_AgarPlant_31C	ShootvsAgar	A
USeq4	259.99475439207	0.909691550487807	0.419495423019675	2.1685374871066	0.0301178156186936	0.0965314236751435	Shoot_50Pi_vs_AgarPlant_50Pi	ShootvsAgar	A
USeq4	259.99475439207	0.178951950210427	0.417360701760999	0.428770484272626	0.668090260617506	1	Root_5.5pH_vs_Shoot_5.5pH	RootvsShoot	A
USeq4	259.99475439207	0.142479212487071	0.439961965880902	0.323844385506815	0.746055850645473	1	Root_1000Pi_vs_AgarPlant_1000Pi	RootvsAgar	A
USeq4	259.99475439207	0.638307924384637	0.415939522938637	1.53461714788475	0.124877897999007	0.274999972847777	Root_50NaCl_vs_Shoot_50NaCl	RootvsShoot	A
USeq4	259.99475439207	0.550345962542686	0.416883155212599	1.32014439936299	0.186786811376545	0.403310926932712	Shoot_30Pi_vs_AgarPlant_30Pi	ShootvsAgar	A
USeq4	259.99475439207	-3.37843455098387	0.448753840623165	-7.52848052797139	5.13341711294377e-14	1.04593373676229e-12	Shoot_200NaCl_vs_AgarPlant_200NaCl	ShootvsAgar	A
USeq4	259.99475439207	0.052472109597339	0.420704261976875	0.124724454539097	0.900741696649603	1	Root_50NaCl_vs_AgarPlant_50NaCl	RootvsAgar	A
USeq4	259.99475439207	-1.76687744040433	0.455316465890362	-3.88054808637161	0.000104221335953086	0.00382144898494648	Root_10C_vs_Shoot_10C	RootvsShoot	A
USeq4	259.99475439207	-0.585835814787298	0.412125688835051	-1.42149793293223	0.155172054075463	0.345957366463327	Shoot_50NaCl_vs_AgarPlant_50NaCl	ShootvsAgar	A
USeq4	259.99475439207	0.643870842447425	0.435241454665901	1.47934172065864	0.139049007665946	0.596806484536549	Root_0Pi_vs_Shoot_0Pi	RootvsShoot	A
USeq4	259.99475439207	-1.36525374125843	0.434675596513419	-3.14085665772194	0.00168454458224502	0.00794142445915509	Root_0Pi_vs_AgarPlant_0Pi	RootvsAgar	A
USeq4	259.99475439207	-2.00912458370585	0.414958930426937	-4.84174320971653	1.28705020974656e-06	1.90371829002298e-05	Shoot_0Pi_vs_AgarPlant_0Pi	ShootvsAgar	A
USeq4	259.99475439207	1.10717638269073	0.42337723235549	2.61510609942551	0.00891997419999446	0.0343681358882139	Shoot_100Pi_vs_AgarPlant_100Pi	ShootvsAgar	A
USeq4	259.99475439207	0.608365778671235	0.504197921734867	1.20660112318183	0.227585794004084	1	Root_200NaCl_vs_Shoot_200NaCl	RootvsShoot	A
USeq4	259.99475439207	2.09359298205021	0.426448578451128	4.90936794690276	9.13704017221947e-07	6.91236952159212e-06	Shoot_8.2pH_vs_AgarPlant_8.2pH	ShootvsAgar	A
USeq4	259.99475439207	0.128786956329596	0.418720118441793	0.307572888565417	0.758407352541517	1	Root_100NaCl_vs_AgarPlant_100NaCl	RootvsAgar	A
USeq4	259.99475439207	-0.0429695247110761	0.42381498082115	-0.101387460697642	0.919242890094114	1	Root_1000Pi_vs_Shoot_1000Pi	RootvsShoot	A
USeq4	259.99475439207	0.170039584652386	0.416432393018835	0.408324586422591	0.683035391140039	1	Shoot_10Pi_vs_AgarPlant_10Pi	ShootvsAgar	A
USeq4	259.99475439207	0.832928891589839	0.488781928696691	1.70409101214277	0.0883640854946428	1	Root_150NaCl_vs_Shoot_150NaCl	RootvsShoot	A
USeq4	259.99475439207	0.854193317293118	0.438691198722536	1.9471403114093	0.0515179152894344	0.218951139980096	Root_21C_vs_AgarPlant_21C	RootvsAgar	A
USeq4	259.99475439207	2.64849200768286	0.462739433444998	5.72350618136301	1.04347769147108e-08	8.94409449832351e-08	Root_7pH_vs_AgarPlant_7pH	RootvsAgar	A
USeq4	259.99475439207	-2.77006877231264	0.474629018027705	-5.8362819530578	5.33785380856994e-09	7.55511615982207e-08	Root_200NaCl_vs_AgarPlant_200NaCl	RootvsAgar	A
USeq4	259.99475439207	-0.106297207219762	0.419315150037202	-0.253501947664738	0.799880356292054	1	Root_100Pi_vs_Shoot_100Pi	RootvsShoot	A
USeq4	259.99475439207	-0.580181413658133	0.439461306274825	-1.3202104607938	0.186764760342351	0.398853555985359	Shoot_100NaCl_vs_AgarPlant_100NaCl	ShootvsAgar	A
USeq4	259.99475439207	0.801849072415336	0.43889112574273	1.82698857503299	0.0677014872141679	0.289141768310509	Shoot_21C_vs_AgarPlant_21C	ShootvsAgar	A
USeq4	259.99475439207	0.708968369987729	0.438896080135726	1.6153445019798	0.106236111484518	0.359831990512076	Root_100NaCl_vs_Shoot_100NaCl	RootvsShoot	A
USeq4	259.99475439207	-0.49837852382156	0.417190244288845	-1.19460732997511	0.232240484044065	0.449965937835376	Root_50Pi_vs_Shoot_50Pi	RootvsShoot	A
USeq4	259.99475439207	1.32504214998376	0.420721460955283	3.14945224561433	0.00163576840250737	0.00847252389815362	Root_5.5pH_vs_AgarPlant_5.5pH	RootvsAgar	A
USeq4	259.99475439207	-0.414147910083389	0.384511142573633	-1.07707648551194	0.281446097188127	0.716210815272061	Root_31C_vs_Shoot_31C	RootvsShoot	A
USeq4	259.99475439207	1.00087917547097	0.421275673249089	2.37582950791269	0.0175095510588115	0.0585835637419741	Root_100Pi_vs_AgarPlant_100Pi	RootvsAgar	A
USeq4	259.99475439207	-1.1584733157547	0.400016906943569	-2.89606088054206	0.00377879082782235	0.0116128693733077	Root_31C_vs_AgarPlant_31C	RootvsAgar	A
USeq4	259.99475439207	1.00257911205122	0.417646986957298	2.40054194896833	0.0163708142442817	0.0982248854656904	Root_8.2pH_vs_Shoot_8.2pH	RootvsShoot	A
USeq4	259.99475439207	0.92855947406893	0.41653628370017	2.2292403096805	0.0257979198173548	0.0762721107643533	Root_30Pi_vs_AgarPlant_30Pi	RootvsAgar	A
USeq4	259.99475439207	1.38077039434324	0.43730037685468	3.15748731861278	0.00159135158198685	0.0547027106307979	Root_7pH_vs_Shoot_7pH	RootvsShoot	A
USeq4	259.99475439207	0.378213511526244	0.416057339211352	0.909041797563669	0.363328063135203	1	Root_30Pi_vs_Shoot_30Pi	RootvsShoot	A
USeq4	259.99475439207	0.185448737198147	0.405442582814015	0.457398273045276	0.647384805414143	1	Shoot_1000Pi_vs_AgarPlant_1000Pi	ShootvsAgar	A
USeq4	259.99475439207	0.0523442448777818	0.417494353276719	0.125377132569473	0.900224990816246	1	Root_21C_vs_Shoot_21C	RootvsShoot	A
USeq4	259.99475439207	1.14609019977333	0.42157943129547	2.71856289632422	0.00655661888858063	0.0276835019740071	Shoot_5.5pH_vs_AgarPlant_5.5pH	ShootvsAgar	A
USeq4	259.99475439207	3.09617209410144	0.425654684631326	7.27390583468648	3.4923947810689e-13	3.65358223250285e-12	Root_8.2pH_vs_AgarPlant_8.2pH	RootvsAgar	A
USeq4	259.99475439207	-1.80654460779976	0.440454845525468	-4.10154327089882	4.10403738945879e-05	0.000297542710735762	Shoot_150NaCl_vs_AgarPlant_150NaCl	ShootvsAgar	A
USeq4	259.99475439207	1.48312582446	0.464874608331355	3.19037821786741	0.00142086710133545	0.00773583199615966	Root_10C_vs_AgarPlant_10C	RootvsAgar	A
USeq4	259.99475439207	1.26772161333962	0.444838325391634	2.84984800314478	0.00437401264025923	0.0131220379207777	Shoot_7pH_vs_AgarPlant_7pH	ShootvsAgar	A
USeq4	259.99475439207	-0.241244612591491	0.416550204212314	-0.579148948078608	0.562488674674414	1	Root_10Pi_vs_AgarPlant_10Pi	RootvsAgar	A
USeq4	259.99475439207	0.411313026666247	0.420204897301219	0.978839202750657	0.327659436117979	0.72915761840339	Root_50Pi_vs_AgarPlant_50Pi	RootvsAgar	A
USeq4	259.99475439207	3.25000326486433	0.474358243987607	6.85136878310317	7.31466754058354e-12	3.19407149272148e-10	Shoot_10C_vs_AgarPlant_10C	ShootvsAgar	A
USeq4	259.99475439207	-0.411284197243877	0.415903270230509	-0.988893876732269	0.322715066750081	0.701002502711134	Root_10Pi_vs_Shoot_10Pi	RootvsShoot	A
USeq40	101.659166167438	0.598416676560848	0.493779316698997	1.21191118445659	0.225546380349314	0.725338760587062	Root_10C_vs_Shoot_10C	RootvsShoot	A
USeq40	101.659166167438	-0.824351830494219	0.447550324473478	-1.84191985887627	0.0654868733073473	0.900444507976025	Root_5.5pH_vs_Shoot_5.5pH	RootvsShoot	A
USeq40	101.659166167438	-0.0228551171225333	0.456268235778505	-0.050091405297011	0.960049548721185	1	Shoot_100Pi_vs_AgarPlant_100Pi	ShootvsAgar	A
USeq40	101.659166167438	-0.674031193587936	0.479837320549714	-1.40470773056116	0.160108206044506	1	Root_7pH_vs_Shoot_7pH	RootvsShoot	A
USeq40	101.659166167438	-0.941756788187446	0.421322894629696	-2.23523762936065	0.0254017523036409	0.0819673220156384	Shoot_31C_vs_AgarPlant_31C	ShootvsAgar	A
USeq40	101.659166167438	0.460263138679501	0.452339633013102	1.01751671772296	0.308907683506239	0.680492288303599	Shoot_50Pi_vs_AgarPlant_50Pi	ShootvsAgar	A
USeq40	101.659166167438	-1.22284832745042	0.463837087383177	-2.63637462530077	0.008379716030664	0.0399498089833981	Shoot_21C_vs_AgarPlant_21C	ShootvsAgar	A
USeq40	101.659166167438	-3.29302077451179	0.448332919904915	-7.34503452302854	2.05705996903605e-13	7.55969538620749e-12	Root_50NaCl_vs_AgarPlant_50NaCl	RootvsAgar	A
